,rating,reviewContent,clean_text
8427,2,terlalu berani untuk sekelas barang elektronik dan dikirim hanya dengan di balut plastik wrapping.. overall good,berani kelas barang elektronik kirim balut plastik wrapping overall good
8428,1,Barang Aman produk OK. PUAS Terima kasih Semoga awet,barang aman produk ok puas terima kasih moga awet
8429,1,Barangnya bagus sangat puas,barang bagus puas
8430,2,"thank's kak barang udah nyampe, semoga bisa di pake flasdisknya. ini barang belom gua coba gua kasih 3 bintang dulu nanti kalo bagus baru gua kasih bintang 5😉",terimakasih kak barang moga pakai flasdisknya barang bom coba kasih bintang bagus kasih bintang
8431,0,masa simpan file video ruang termakan file cuma muncul 1saja,simpan file video ruang makan file muncul
8432,1,ok bagus memuaskan mkasih lazada,ok bagus muas terimakasih lazada
8433,0,sangat sangat sangaaaaaatttt BURUK SEKALI DAN SANGATTTTT MENGECEWAKAN saya pesen tv panasonic yg dikirim ny tv Coocaa... sering beli dilazada tapi bari kali ini buruk sekali,sangaaaaaatttt buruk sangattttt kecewa pesan televisi panasonic kirim ny televisi coocaa beli dilazada bari kali buruk
8434,0,barang yg saya terima berbayang garis di sebelah kiri saya sudah pengajuan pengembalian tp dari pihak jne tidak gratis harus biaya ongkir sendiri....tolong dengan sangat bagaimana pertanggung jawaban lazada???? terimakasih,barang terima bayang garis belah kiri aju kembali jne gratis biaya ongkir sendiritolong tanggung lazada terimakasih
8435,1,"Packing Baik, Cepat",packing cepat
8436,1,"Barang di Packing dengan rapi dan aman, semoga barang 1 nya aman juga. Mantap",barang packing rapi aman moga barang nya aman mantap
8437,2,standard saja kuaitasnya,standar kuaitasnya
8438,0,"Barang sdh saya terima bbrp hr yg lalu, hanya saja bbrp hari ini tercium bau seperti bau gosong. Kira2 apa menurut seller.... Makasih",barang terima cium bau bau gosong jual terimakasih
8439,2,"packing rapi,barang sesuai pesanan, tp agak kecewa dikit coz pese",packing rapibarang sesuai pesan kecewa coz pese
8440,0,barang rusak file yg di pindah ke flashdisk nya jdi damage.,barang rusak file pindah flashdisk nya damage
8441,2,"Barang sudah di terima, untuk saat ini masih normal. Untuk transfer data agak lelet, tapi tetap bisa digunakan. Wajar saja, ini kan barang bukan barang ori.",barang terima normal transfer data lelet wajar barang barang original
8442,2,"Awalnya datang cuma tv nya doang. Tanya ke kurir, bilang tidak tau. Tanya ke cs berkali-kali sampe ngabisin pulsa ratusan ribu, jawabannya ga ada yg jelas. DM ke ceo lazada baru deh dikirim tu soundbarnya dikirim seminggu kemudian. CS nya tu yg perlu dibenerin lg orang²nya. Trimakasih",televisi nya kurir bilang tau cs berkalikali habis pulsa ratus ribu jawab dm ceo lazada deh kirim soundbarnya kirim minggu cs nya dibenerin orang nya trimakasih
8443,2,Barang memang bagus. Packaging ngga pake kayu.. tp bubble wrap 2 kali. Box kelihatan sudah dibuka dan busa dalam ada yg patah sedikit (mungkin karena dicek dulu barangnya..) yg mengecewakan hanya sistem Lazada Cicilan KK nya sudah coba puluhan kali.. sempat install ulang app.. sudah lewat CS nya.. tetap ngga bisa. Bikin frustrasi.. karena harga miring aja sih yg bikin lanjut dgn pembayaran FULL... kl ngga ya pindah ke toko sebelah.. yg pasti ngga sering2 lah pake Lajadah..,barang bagus packaging pakai kayu bubble wrap kali box buka busa patah cek barang kecewa sistem lazada cicil kk nya coba puluh kali install ulang app cs nya bikin frustrasi harga miring sih bikin bayar full kl ya pindah toko belah pakai lajadah
8444,1,"Pengiriman 5 hari , packing kayu rapih topcerrrr",kirim packing kayu rapih topcerrrr
8445,0,"mana soundbarnya kok sampe skrg gak terkirim,,, katanya pembatalan pesanan tapi nominal yg dkembalikan cman 56.000,,, apa sesuai uang sgitu dgn hrg brgnya",soundbarnya kirim batal pesan nominal dkembalikan cman sesuai uang segitu harga brgnya
8446,2,"Pengiriman cepat lebih cepat dari jadwal yg seharusnha, tapi invoice sama buku garansinya kok ga ada ya?",kirim cepat cepat jadwal seharusnha invoice buku garansi ya
8447,0,barang cuman tv ya sj yg nyampai? apa emng itu cuman iming2 sj biar barangnya lku?,barang televisi ya nyampai emang iming biar barang lku
8448,1,"Alhamdulillah barangnya sampai dengan selamat, walaupun packing cuma pake bubble wrap aja tapi barang aman tidak ada cacat, terima kasih 😀😀",alhamdulillah barang selamat packing pakai bubble wrap barang aman cacat terima kasih
8449,1,"barang sesuai pesanan, pengiriman sesuai jadwal, pokoknya puassss👍👍👍",barang sesuai pesan kirim sesuai jadwal pokok puassss
8450,2,Tv nya cukup bagus tapi ada agak buram pada pinggir bagian atas.trmksh,televisi nya bagus buram pinggir atastrmksh
8451,2,"Baru 3 blnan tvnya rusak, tiba2 mati cm ada suaranya doang.",blnan tvnya rusak mati cm suara
8452,0,"Pengiriman melalui JNE sangat tidak memuaskan karena lamanya pengiriman padahal barang sudah ada sampai dikota tujuan, tetapi lama sekali untuk diantar ke rumah, sampai harus diambil ke gudang. saran saya Lazada harus mengganti partner pengirimannya. terima kasih",kirim jne muas kirim barang kota tuju antar rumah ambil gudang saran lazada ganti partner kirim terima kasih
8453,1,"terimakasih.. TV nya bagus.. Untuk Ninja, makasih juga, walau agak lama, tetapi tidak masalah.. saran saja, fitur tracking nya didetailkan, jadi kita tau barang kita udah sampai dimana.. tapi tidak masalah",terimakasih televisi nya bagus ninja terimakasih saran fitur tracking nya detail tau barang mana
8454,1,mantaaappp...,mantaaappp
8455,1,mantul sangat,mantul
8456,1,"paket sudah mendarat dengan selamat..kualitas dan harga produk baik..packing aman walaupun cuma pake bubble warp,TVnya keren,alhamdulillah aman gaada kendala youtube,internet,netflix,screen mirroring dll berfungsi dengan baik👍untuk yg nanya invoice atau kartu garansi?invoicenya bakal dikirim lewat email 3hari setalah barang diterima dan untuk kartu garansinya sendri ada di buku panduan halaman paling terakhir👍Overall puaslah untuk semuanya👌Thx Lazada Samsung and Ninja VAN👍😁",paket darat selamatkualitas harga produk baikpacking aman pakai bubble warptvnya kerenalhamdulillah aman kendala youtubeinternetnetflixscreen mirroring lain fungsi baikuntuk invoice kartu garansiinvoicenya kirim email seta barang terima kartu garansi sendri buku pandu halaman terakhiroverall puas semuanyathx lazada samsung and ninja van
8457,2,"dah di coba ok, tdk ada kendala cm rada lama, mgkn rumah agak jauh z....",coba ok kendala cm rada rumah z
8458,2,"Alkhirnya terkirim juga setelah lama pengirimannya dan paketan baik"" saja.",alkhirnya kirim kirim paket
8459,1,diterima dengan kondisi sempurna...dan hidup...semoga awet apa ada garansi...thanks lasada.,terima kondisi sempurnadan hidupsemoga awet garansithanks lasada
8460,1,Barang oke banggeeeeetttt,barang oke banggeeeeetttt
8461,2,terimakasih real pict pokoknya..,terimakasih real pict pokok
8462,0,"sdh diterima dan dibongkar,  berfungsi dgn baik. Namun audio output gak fungsi, gak bs sambung ke subwofer,  pdhal pengaturan suara sudah di pindah ke auidio output.  Kecewa deh,  pantas murah harganya",terima bongkar fungsi audio output fungsi sambung subwofer atur suara pindah auidio output kecewa deh murah harga
8463,1,"Barang OK, meskipun packing nya hanya pakai buble wrap... pengiriman melebihi estimasi,, tp over all puas sih",barang ok packing nya pakai buble wrap kirim lebih estimasi over all puas sih
8464,1,"Barang sudah diterima dengan baik, terima kasih buat Lazada dan kurir nya yg sudah panas panasan nganterin barang",barang terima terima kasih lazada kurir nya panas panas antar barang
8465,0,Baru dinyalain ga sampe 5 menit layar mati..dan ga ada kartu garansi..sekarang coba proses pengembalian..mudah2an cepet prosesnya,dinyalain menit layar matidan kartu garansisekarang coba proses pengembalianmudahan cepat proses
8466,1,"Alhamdulilah Barang sampai dgn selamat tanpa cacat, lgsg unboxing TV smart nya,  packing hanya dgn bubble wrap sedikit robek namun tidak ada cacat didlm box, Mdh2an smart TV awet, Thanks seller & Lazada",alhamdulillah barang selamat cacat langsung unboxing televisi smart nya packing bubble wrap robek cacat didlm box mdhan smart televisi awet terimakasih jual lazada
8467,1,cocok dan kondisi barang sesuai dgn yg diinginkan.. terima kasih,cocok kondisi barang sesuai terima kasih
8468,1,Barang awet dan original 1M%,barang awet original m
8469,1,sdh sy terima dengan baik joz lah,terima joz
8470,1,saya kira packingnya ditambahi packing kayu ternyata tidak. cukup lama pengirimannya hampir 1 minggu. semoga awet.tks,packingnya tambah packing kayu kirim minggu moga awettks
8471,0,"barang belum saya terima,  masih di kurir belum di antar ke alamat saya.",barang terima kurir alamat
8472,1,"barang bagus sesuai pesanan , nyampai super cepat ...joss smoga makin sukses lazada",barang bagus sesuai pesan nyampai super cepat joss moga sukses lazada
8473,1,maaf telat kasih ulasan buat mastiin. barang sampe packing istimewa. sementara bagus. mudah2an awet,maaf telat kasih ulas barang packing istimewa bagus mudah awet
8474,1,luar biasa,
8475,2,Barang sudah sampe kemarin... Tapi koq tidak Ada mini keyboard sebagai bonus yang dijanjikan?,barang kemarin koq mini keyboard bonus janji
8476,1,pengiriman cepat....,kirim cepat
8477,1,"Sesuai ekspektasi, cuman packing perlu lebih safe👍👍",sesuai ekspektasi packing safe
8478,0,kenapa saya gabisa konek ke smart tv ya,konek smart televisi ya
8479,1,"paket diterima dgn baik...respon cepat dr seller, packing 👍👍👍...trimakasih lazada dan seller...",paket terima baikrespon cepat jual packing trimakasih lazada jual
8480,1,pengiriman sangat cepat....makasih,kirim cepatmakasih
8481,1,Siip mantul cepat sampai,siip mantul cepat
8482,2,maaf kartu garansi didalam kardus kok gak ada ya ? sayang gak dipacking kayu,maaf kartu garansi dalam kardus ya sayang dipacking kayu
8483,2,"barang mantap dan samapai dengan selamat, cuman kurir Ninj*v*n nya bikin kesel karena lambat",barang mantap samapai selamat kurir ninjvn nya bikin kesel lambat
8484,2,buku garansinya dimana kok ndak ada dalam kemasan,buku garansi mana kemas
8485,2,tepat,
8486,2,"agak cacat sih, ada goresan2. tp masih fungsi.",cacat sih gores fungsi
8487,1,"pngiriman sangat cepat, barang sesuai psanan dan bagus lagi, kurirnya ok thanks lazada emang slalu dihati",pngiriman cepat barang sesuai psanan bagus kurir ok terimakasih lazada emang hati
8488,2,"Lumayanlah, meskipun di toko lain ada yang lebih murah",lumayan toko murah
8489,0,feature scan chanel tv tidak berfungsi,feature scan chanel televisi fungsi
8490,0,baru dipakai data saya langsung rusak,pakai data langsung rusak
8491,1,"barang sesuai, memang terjamin ke asliannya klo di lazada mall, thanks lazada",barang sesuai jamin asli lazada mall terimakasih lazada
8492,2,"Nangkap sinyalnya kurang bagus, padahal sudah pakai antena yg bagus yg di pakai di tv yg sebelumnya",nangkap sinyal bagus pakai antena bagus pakai televisi
8493,1,"Barangnya bagus, tpi pngriman nya sangat lama, dn juga saya yg hrus ambil lngsung di ninja expres, pegawainya jga gak sopan.",barang bagus pngriman nya ambil langsung ninja expres pegawai sopan
8494,1,"barang sudah sampai blm saya cek. packing rapih, semoga bisa awet",barang cek packing rapih moga awet
8495,1,barang bagus   ok pengiriman cepat juga,barang bagus ok kirim cepat
8496,1,Barang cepat sampai. Thanks Lazada,barang cepat terimakasih lazada
8497,1,barang ok..  recomended,barang ok recomended
8498,1,"pengiriman agak lama tapi gpp, yg penting barang nya oke",kirim tidak-apa-apa barang nya oke
8499,1,topmarkotop!...berfungsi dgn baik,topmarkotopberfungsi
8500,1,"barang bagus, kapasitas 61.4 GB,",barang bagus kapasitas gb
8501,1,puas... barang Ori Packing Rapi...,puas barang original packing rapi
8502,2,"paket sudah diterima, sempat terkendala ekspedisi dikirim hari minggu dan tak ada konfirmasi. sempat juga status",paket terima kendala ekspedisi kirim minggu konfirmasi status
8503,1,"Nice bgt, pas ada promo dapet waist bag juga sipppp",nice banget pas promo dapet waist bag sipppp
8504,1,barang sudah smpe bagus no mines recomended seller,barang bagus nomor mes recomended jual
8505,0,otg ngga ke baca sama hp.. belum tau kalo ke komputer mau return barang bingung,otg baca hp tau komputer return barang bingung
8506,1,istimewa ori suka banget,istimewa original suka banget
8507,1,"seuai deskripsi,, mantap",uai deskripsi mantap
8508,1,mantaaqp gan,mantaaqp juragan
8509,2,"packing bagus, cuman pas transfer  data lama dr sd card padahal sama2 sandisk",packing bagus pas transfer data sd card sandisk
8510,2,"Mo ngomentari kurir, bisa kok lebih sopan mas/pak kurir..tiga bintang aja",ngomentari kurir sopan maspak kurirtiga bintang
8511,1,Barang ORI Harga OKe Mantap pokoknya,barang original harga oke mantap pokok
8512,1,"Good,,,, selleerrr,,, cuma lama pengiriman",good selleerrr kirim
8513,0,"Barangnya belum terima kok notifnya udah di terima ya, ditunggu konfirmasinya",barang terima pemberitahuannya terima ya tunggu konfirmasi
8514,1,"Pertama kali beli di lazada memuaskan... Barang telah sampai dgn aman... Pesan hari senin, hari rabu sudah sampai di sulut... 👍🏻👍🏻👍🏻👍🏻👍🏻",kali beli lazada muas barang aman pesan senin rabu sulut
8515,1,Barang bagus dan original 100 %..  mantaff ...,barang bagus original mantaff
8516,1,"packingnya rapi, paketnya sampe tepat waktu.",packingnya rapi paket
8517,1,mantap,mantap
8518,2,"pengiriman barang lama, sampai estimasi pingiriman habis belum nyampek juga. terpaksa ambil sendiri di warehouse JNE",kirim barang estimasi pingiriman habis nyampek paksa ambil warehouse jne
8519,2,Bagus pengirimannya...,bagus kirim
8520,0,"Sedikit kecewa, sesuai pesanan polytron LED seri PLD24D9501 tetapi yg dikirim seri PLD24D95011, jd mohon pihak seller lbh teliti lagi biar tidak mengecewakan customer. Mau dikembalikan / ditukar pasti lama lagi prosenya, dgn terpaksa sy menerima.",kecewa sesuai pesan polytron led seri pldd kirim seri pldd mohon jual teliti biar kecewa customer kembali tukar prosenya paksa terima
8521,2,"TV yang dikirim sesuai dengan deskripsi dari gambar, tepat waktu dan kurirnya rumah sekali. Semoga TV nya juga awet pake ya ...Terima kasih lazada...",televisi kirim sesuai deskripsi gambar kurir rumah moga televisi nya awet pakai ya terima kasih lazada
8522,1,"okee, tapi kapasitas tersedia hanya 14,3 GB yah.. gak apa2 deh :)",okee kapasitas sedia gb yah deh
8523,2,"paket sudah diterima, sempat terkendala ekspedisi dikirim hari minggu dan tak ada konfirmasi. sempat juga status paket diterima padahal paket belum saya terima.",paket terima kendala ekspedisi kirim minggu konfirmasi status paket terima paket terima
8524,1,"Bekerja dengan baik, mulus dan lancar. Trims :)",mulus lancar trims
8525,1,Awesome,awesome
8526,1,Mantap!,mantap
8527,2,"ya lumayan flashdisk/sd dengan harga segitu,,tapi size untuk flashdisknya melenceng jauh cuma 28,5 gb,tapi dapet bonus voucher,lumayan bisa buat nge-cash😂,packingnya juga rapi,overall bagus lah,~terimakasih lazada dan sandisk",ya lumayan flashdisksd harga segitutapi size flashdisknya lenceng gbtapi dapet bonus voucherlumayan ngecashpackingnya rapioverall bagus lahterimakasih lazada sandisk
8528,2,"paket sudah diterima, sempat terkendala ekspedisi dikirim hari minggu dan tak ada konfirmasi. sempat juga status",paket terima kendala ekspedisi kirim minggu konfirmasi status
8529,1,"barang sudah diterima, terima kasih buat lazada dan Sandisk. Sudah dicoba di hp saya. kapasitasnya ternyata hanya 28,6 GB dan cepat panas kalau dibanding flashdisk lain. Tapi over all oke lah.",barang terima terima kasih lazada sandisk coba hp kapasitas gb cepat panas banding flashdisk over all oke
8530,1,gk 32gb kapasitasnya cuma 28gb aja pas msuk di laptop,gb kapasitas gb pas masuk laptop
8531,1,produk ori..harga selisih dengan ecom lain..,produk oriharga selisih ecom
8532,1,Produk original. Mantap aku suka,produk original mantap suka
8533,1,pengiriman cepat.. berfungsi normal.. namun free iring nya kok gak ada?,kirim cepat fungsi normal free iring nya
8534,0,"min barang sdah sampe ,cuman kulirnya yng ngirim gak sopan bngt k orangtua saya.",min barang kulir kirim sopan bngt k orangtua
8535,1,Barang bagus sesuai harapan.,barang bagus sesuai harap
8536,0,"Keterangan 32GB, tapi aslinya cuma 28.6GB. Proses copy lama",terang gb asli gb proses copy
8537,1,"saya senang, produk dtg sesuai dg pesanan, cepat, aman, tp blm dipakai",senang produk sesuai pesan cepat aman pakai
8538,1,komplit Sesuai pesanan...mantap....👍👍👍,komplit sesuai pesananmantap
8539,1,"Mantap, barang sesuai",mantap barang sesuai
8540,1,MANTULLL👍👍👍👍👍   Bisa video HD.,mantulll video hd
8541,2,gak ada file folder  utk encripsinya,file folder encripsinya
8542,2,Produk original.. Tapi pengiriman lambaat,produk original kirim lambaat
8543,1,thank barangnya original...,thank barang original
8544,1,barangnya bagus... mantap,barang bagus mantap
8545,1,sip,sip
8546,1,ori,original
8547,1,selalu puas..,puas
8548,1,barang bagus sesuai deskripsi,barang bagus sesuai deskripsi
